Name;Episode;Step;Drag;RecircArea;lift
Simu_lift;19;3700;0.017051706;-0.15245256;0.01911039
Simu_lift;19;3800;0.016039718;-0.15247099;0.00072717294
Simu_lift;19;3900;0.015857242;-0.15283518;-0.019861737
Simu_lift;19;4000;0.015367607;-0.15385637;-0.023948237
Simu_lift;19;4100;0.014650786;-0.15383579;-0.0060671642
Simu_lift;19;4200;0.014767194;-0.15380618;0.019698488
Simu_lift;19;4300;0.01434175;-0.15502515;0.030684669
Simu_lift;19;4400;0.013767193;-0.15517065;0.015728703
Simu_lift;19;4500;0.013267176;-0.15459682;-0.013849218
Simu_lift;19;4600;0.013162493;-0.15581773;-0.032579795
Simu_lift;19;4700;0.0128191;-0.15641432;-0.022816885
Simu_lift;19;4800;0.013346672;-0.1554029;0.008433516
Simu_lift;19;4900;0.013457287;-0.15631816;0.03495807
Simu_lift;19;5000;0.013188606;-0.15754364;0.032936703
Simu_lift;19;5100;0.013045284;-0.15631194;0.0027241826
Simu_lift;19;5200;0.012579498;-0.15654126;-0.030869113
Simu_lift;19;5300;0.012743258;-0.15837528;-0.038251214
Simu_lift;19;5400;0.011919269;-0.15741485;-0.0120863635
Simu_lift;19;5500;0.01241805;-0.15673469;0.026320016
Simu_lift;19;5600;0.012774479;-0.15881702;0.044187043
Simu_lift;19;5700;0.011872387;-0.15859282;0.025354926
Simu_lift;19;5800;0.012005017;-0.15699835;-0.015189668
Simu_lift;19;5900;0.012304871;-0.15880848;-0.043282058
Simu_lift;19;6000;0.011535549;-0.15966022;-0.03409767
Simu_lift;19;6100;0.011883858;-0.15760572;0.004932284
Simu_lift;19;6200;0.012247174;-0.15851884;0.041540056
Simu_lift;19;6300;0.011346126;-0.16040011;0.044161484
Simu_lift;19;6400;0.01124013;-0.15846679;0.0101510165
Simu_lift;19;6500;0.011777009;-0.15811734;-0.032615352
Simu_lift;19;6600;0.010771232;-0.16062643;-0.04745416
Simu_lift;19;6700;0.011186112;-0.15955366;-0.021575527
Simu_lift;19;6800;0.011747482;-0.15798104;0.0235275
Simu_lift;19;6900;0.011797328;-0.1603517;0.050146565
Simu_lift;19;7000;0.011088829;-0.16058545;0.0353566
Simu_lift;19;7100;0.011263674;-0.15816106;-0.008631634
Simu_lift;19;7200;0.011537815;-0.15969363;-0.04527311
Simu_lift;19;7300;0.010810385;-0.16129299;-0.042928226
Simu_lift;19;7400;0.011284351;-0.15884876;-0.0039666104
Simu_lift;19;7500;0.011634312;-0.15899123;0.039497726
Simu_lift;19;7600;0.0111620445;-0.16150811;0.050657865
Simu_lift;19;7700;0.010913833;-0.15979178;0.020118902
Simu_lift;19;7800;0.0115435375;-0.15845369;-0.026966877
Simu_lift;19;7900;0.010868728;-0.16115266;-0.05080759
Simu_lift;19;8000;0.010806296;-0.1608068;-0.031145588
Simu_lift;19;8100;0.011702332;-0.15844135;0.015214367
Simu_lift;19;8200;0.011725088;-0.16040269;0.049929332
Simu_lift;19;8300;0.010785592;-0.16158447;0.043428317
Simu_lift;19;8400;0.011206237;-0.15885697;0.0013632827
Simu_lift;19;8500;0.011008359;-0.15948713;-0.04156933
Simu_lift;19;8600;0.010654841;-0.16186228;-0.048605926
Simu_lift;19;8700;0.011042291;-0.15973468;-0.014358518
Simu_lift;19;8800;0.011322747;-0.15881288;0.032755397
Simu_lift;19;8900;0.011257694;-0.16159207;0.05326583
Simu_lift;19;9000;0.010222906;-0.16073231;0.029897628
Simu_lift;19;9100;0.011173604;-0.15850312;-0.017877875
Simu_lift;19;9200;0.0109072225;-0.16083455;-0.050138857
Simu_lift;19;9300;0.0104751075;-0.16156691;-0.039318107
Simu_lift;19;9400;0.01169344;-0.15882196;0.0048333555
Simu_lift;19;9500;0.011677561;-0.1598941;0.04595662
Simu_lift;19;9600;0.01063942;-0.16199087;0.049197823
Simu_lift;19;9700;0.01086687;-0.15953414;0.012140688
Simu_lift;19;9800;0.011401465;-0.15902552;-0.034690313
Simu_lift;19;9900;0.010292727;-0.16182792;-0.05150428
